country_code,country_name,currency,grade_code,grade_description,step,annual,verified_at,source_url
br,Brazil,BRL,C-AGENTE-ADMINISTRATIVO,"AGENTE ADMINISTRATIVO — career-level aggregate across 9,961 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,75644,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-ADMINISTRATIVO,"AGENTE ADMINISTRATIVO — career-level aggregate across 9,961 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,87338,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-ADMINISTRATIVO,"AGENTE ADMINISTRATIVO — career-level aggregate across 9,961 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,561085,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-COMBATE-AS-ENDEMIAS,"AGENTE DE COMBATE AS ENDEMIAS — career-level aggregate across 3,959 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,6856,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-COMBATE-AS-ENDEMIAS,"AGENTE DE COMBATE AS ENDEMIAS — career-level aggregate across 3,959 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,91078,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-COMBATE-AS-ENDEMIAS,"AGENTE DE COMBATE AS ENDEMIAS — career-level aggregate across 3,959 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,91078,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-COMBATE-AS-ENDEMIAS,"AGENTE DE COMBATE AS ENDEMIAS — career-level aggregate across 3,959 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,91078,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-COMBATE-AS-ENDEMIAS,"AGENTE DE COMBATE AS ENDEMIAS — career-level aggregate across 3,959 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,98049,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-INSP-SANIT-IND-PROD-ORIGEM-ANI,"AGENTE DE INSP SANIT IND PROD ORIGEM ANI — career-level aggregate across 651 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,62773,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-INSP-SANIT-IND-PROD-ORIGEM-ANI,"AGENTE DE INSP SANIT IND PROD ORIGEM ANI — career-level aggregate across 651 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,145916,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-INSP-SANIT-IND-PROD-ORIGEM-ANI,"AGENTE DE INSP SANIT IND PROD ORIGEM ANI — career-level aggregate across 651 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,151609,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-INSP-SANIT-IND-PROD-ORIGEM-ANI,"AGENTE DE INSP SANIT IND PROD ORIGEM ANI — career-level aggregate across 651 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,151609,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-INSP-SANIT-IND-PROD-ORIGEM-ANI,"AGENTE DE INSP SANIT IND PROD ORIGEM ANI — career-level aggregate across 651 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,264082,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PESQ-E-MAPEAMENTO-NI,"AGENTE DE PESQ E MAPEAMENTO - NI — career-level aggregate across 2,755 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,34791,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PESQ-E-MAPEAMENTO-NI,"AGENTE DE PESQ E MAPEAMENTO - NI — career-level aggregate across 2,755 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,34791,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PESQ-E-MAPEAMENTO-NI,"AGENTE DE PESQ E MAPEAMENTO - NI — career-level aggregate across 2,755 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,34791,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PESQ-E-MAPEAMENTO-NI,"AGENTE DE PESQ E MAPEAMENTO - NI — career-level aggregate across 2,755 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,69582,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA,"AGENTE DE PORTARIA — career-level aggregate across 1,478 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,30084,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA,"AGENTE DE PORTARIA — career-level aggregate across 1,478 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,74796,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA,"AGENTE DE PORTARIA — career-level aggregate across 1,478 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,76574,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA,"AGENTE DE PORTARIA — career-level aggregate across 1,478 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,81489,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA,"AGENTE DE PORTARIA — career-level aggregate across 1,478 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,185618,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA-NA,"AGENTE DE PORTARIA - NA — career-level aggregate across 1,036 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,45870,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA-NA,"AGENTE DE PORTARIA - NA — career-level aggregate across 1,036 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,47012,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA-NA,"AGENTE DE PORTARIA - NA — career-level aggregate across 1,036 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,48237,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA-NA,"AGENTE DE PORTARIA - NA — career-level aggregate across 1,036 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,48237,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-PORTARIA-NA,"AGENTE DE PORTARIA - NA — career-level aggregate across 1,036 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,97597,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-SAUDE-PUBLICA,"AGENTE DE SAUDE PUBLICA — career-level aggregate across 2,814 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,21731,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-SAUDE-PUBLICA,"AGENTE DE SAUDE PUBLICA — career-level aggregate across 2,814 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,93020,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-SAUDE-PUBLICA,"AGENTE DE SAUDE PUBLICA — career-level aggregate across 2,814 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,93703,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-SAUDE-PUBLICA,"AGENTE DE SAUDE PUBLICA — career-level aggregate across 2,814 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,94387,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-SAUDE-PUBLICA,"AGENTE DE SAUDE PUBLICA — career-level aggregate across 2,814 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,187679,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-VIGILANCIA,"AGENTE DE VIGILANCIA — career-level aggregate across 756 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,25884,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-VIGILANCIA,"AGENTE DE VIGILANCIA — career-level aggregate across 756 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,75537,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-VIGILANCIA,"AGENTE DE VIGILANCIA — career-level aggregate across 756 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,77329,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-VIGILANCIA,"AGENTE DE VIGILANCIA — career-level aggregate across 756 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,89048,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-AGENTE-DE-VIGILANCIA,"AGENTE DE VIGILANCIA — career-level aggregate across 756 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,185711,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-ADMINISTRATIVO,"ANALISTA ADMINISTRATIVO — career-level aggregate across 1,761 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,17843,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-ADMINISTRATIVO,"ANALISTA ADMINISTRATIVO — career-level aggregate across 1,761 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,162601,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-ADMINISTRATIVO,"ANALISTA ADMINISTRATIVO — career-level aggregate across 1,761 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,288282,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-ADMINISTRATIVO,"ANALISTA ADMINISTRATIVO — career-level aggregate across 1,761 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,325987,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-ADMINISTRATIVO,"ANALISTA ADMINISTRATIVO — career-level aggregate across 1,761 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,538999,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-AMBIENTAL,"ANALISTA AMBIENTAL — career-level aggregate across 3,194 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,41549,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-AMBIENTAL,"ANALISTA AMBIENTAL — career-level aggregate across 3,194 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,165399,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-AMBIENTAL,"ANALISTA AMBIENTAL — career-level aggregate across 3,194 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,233883,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-AMBIENTAL,"ANALISTA AMBIENTAL — career-level aggregate across 3,194 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,247706,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-AMBIENTAL,"ANALISTA AMBIENTAL — career-level aggregate across 3,194 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,459502,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-GESTAO-EM-SAUDE,"ANALISTA DE GESTAO EM SAUDE — career-level aggregate across 673 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,95302,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-GESTAO-EM-SAUDE,"ANALISTA DE GESTAO EM SAUDE — career-level aggregate across 673 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,228135,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-GESTAO-EM-SAUDE,"ANALISTA DE GESTAO EM SAUDE — career-level aggregate across 673 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,248676,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-GESTAO-EM-SAUDE,"ANALISTA DE GESTAO EM SAUDE — career-level aggregate across 673 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,296715,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-GESTAO-EM-SAUDE,"ANALISTA DE GESTAO EM SAUDE — career-level aggregate across 673 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,460300,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-INFRA-ESTRUTURA,"ANALISTA DE INFRA-ESTRUTURA — career-level aggregate across 556 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,136544,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-INFRA-ESTRUTURA,"ANALISTA DE INFRA-ESTRUTURA — career-level aggregate across 556 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,229371,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-INFRA-ESTRUTURA,"ANALISTA DE INFRA-ESTRUTURA — career-level aggregate across 556 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,322254,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-INFRA-ESTRUTURA,"ANALISTA DE INFRA-ESTRUTURA — career-level aggregate across 556 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,370643,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-INFRA-ESTRUTURA,"ANALISTA DE INFRA-ESTRUTURA — career-level aggregate across 556 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,500242,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-TEC-DA-INFORMACAO,"ANALISTA DE TEC DA INFORMACAO — career-level aggregate across 2,557 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,39285,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-TEC-DA-INFORMACAO,"ANALISTA DE TEC DA INFORMACAO — career-level aggregate across 2,557 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,119413,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-TEC-DA-INFORMACAO,"ANALISTA DE TEC DA INFORMACAO — career-level aggregate across 2,557 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,163425,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-TEC-DA-INFORMACAO,"ANALISTA DE TEC DA INFORMACAO — career-level aggregate across 2,557 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,188154,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DE-TEC-DA-INFORMACAO,"ANALISTA DE TEC DA INFORMACAO — career-level aggregate across 2,557 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,435815,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DO-SEGURO-SOCIAL,"ANALISTA DO SEGURO SOCIAL — career-level aggregate across 3,469 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,7377,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DO-SEGURO-SOCIAL,"ANALISTA DO SEGURO SOCIAL — career-level aggregate across 3,469 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,199891,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DO-SEGURO-SOCIAL,"ANALISTA DO SEGURO SOCIAL — career-level aggregate across 3,469 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,206572,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DO-SEGURO-SOCIAL,"ANALISTA DO SEGURO SOCIAL — career-level aggregate across 3,469 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,206572,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-DO-SEGURO-SOCIAL,"ANALISTA DO SEGURO SOCIAL — career-level aggregate across 3,469 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,389166,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-CIENCIA-E-TECNOLOGIA,"ANALISTA EM CIENCIA E TECNOLOGIA — career-level aggregate across 1,399 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,74372,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-CIENCIA-E-TECNOLOGIA,"ANALISTA EM CIENCIA E TECNOLOGIA — career-level aggregate across 1,399 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,186272,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-CIENCIA-E-TECNOLOGIA,"ANALISTA EM CIENCIA E TECNOLOGIA — career-level aggregate across 1,399 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,245173,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-CIENCIA-E-TECNOLOGIA,"ANALISTA EM CIENCIA E TECNOLOGIA — career-level aggregate across 1,399 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,300920,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-CIENCIA-E-TECNOLOGIA,"ANALISTA EM CIENCIA E TECNOLOGIA — career-level aggregate across 1,399 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,484345,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-INFRA-ESTRUT-DE-TRANSPORTES,"ANALISTA EM INFRA-ESTRUT DE TRANSPORTES — career-level aggregate across 572 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,147389,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-INFRA-ESTRUT-DE-TRANSPORTES,"ANALISTA EM INFRA-ESTRUT DE TRANSPORTES — career-level aggregate across 572 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,303621,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-INFRA-ESTRUT-DE-TRANSPORTES,"ANALISTA EM INFRA-ESTRUT DE TRANSPORTES — career-level aggregate across 572 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,322254,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-INFRA-ESTRUT-DE-TRANSPORTES,"ANALISTA EM INFRA-ESTRUT DE TRANSPORTES — career-level aggregate across 572 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,330909,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-EM-INFRA-ESTRUT-DE-TRANSPORTES,"ANALISTA EM INFRA-ESTRUT DE TRANSPORTES — career-level aggregate across 572 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,504848,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-PLAN-GEST-INF-INFOR-GEOG-ESTATI,"ANALISTA PLAN GEST INF INFOR GEOG ESTATI — career-level aggregate across 560 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,71703,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-PLAN-GEST-INF-INFOR-GEOG-ESTATI,"ANALISTA PLAN GEST INF INFOR GEOG ESTATI — career-level aggregate across 560 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",2,148692,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-PLAN-GEST-INF-INFOR-GEOG-ESTATI,"ANALISTA PLAN GEST INF INFOR GEOG ESTATI — career-level aggregate across 560 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",3,215237,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-PLAN-GEST-INF-INFOR-GEOG-ESTATI,"ANALISTA PLAN GEST INF INFOR GEOG ESTATI — career-level aggregate across 560 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",4,252996,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-PLAN-GEST-INF-INFOR-GEOG-ESTATI,"ANALISTA PLAN GEST INF INFOR GEOG ESTATI — career-level aggregate across 560 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",5,366071,2026-05-07T16:28:58.089Z,https://portaldatransparencia.gov.br/servidores
br,Brazil,BRL,C-ANALISTA-REFORMA-DESENV-AGRARIO,"ANALISTA REFORMA DESENV AGRARIO — career-level aggregate across 786 federal employees (SIAPE, 202603). Monthly × 13 to include Gratificação Natalina.",1,55173,2026-04-20T02:47:12.876Z,https://portaldatransparencia.gov.br/servidores
