country_code,country_name,currency,grade_code,grade_description,step,annual,verified_at,source_url
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",17,345600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",18,356400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",19,367200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",20,378000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",21,388800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",22,400800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",23,412800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",24,424800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",25,438000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",26,451200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",27,464400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",28,478800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",29,493200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",30,507600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",31,523200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",32,538800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",33,554400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",34,571200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",35,588000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",36,606000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",37,624000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",38,643200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",39,662400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L1,"Pay Level 1 — entry-level Group C positions (Peon, Chowkidar, Safaiwala). Pay Band 5200-20200 / GP 1800.",40,682800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",1,673200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",2,693600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",3,714000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",4,735600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",5,757200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",6,780000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",7,804000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",8,828000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",9,853200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",10,878400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",11,904800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",12,932400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",13,960000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",14,988800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",15,1018800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",16,1048800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",17,1080000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",18,1112400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",19,1146000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",20,1180800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",21,1216800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",22,1252800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",23,1290000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",24,1328400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",25,1368000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",26,1408800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",27,1450800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",28,1494000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",29,1538400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",30,1584000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",31,1632000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",32,1681200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",33,1731600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",34,1783200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",35,1837200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",36,1892400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",37,1948800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",38,2007600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",39,2067600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L10,"Pay Level 10 — Group A entry: IAS/IPS/IFS/IRS probationer, Junior Time Scale. Pay Band 15600-39100 / GP 5400.",40,2130000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",1,812400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",2,836400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",3,861600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",4,888000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",5,914400,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",6,942000,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",7,970800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",8,999600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",9,1029600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",10,1060800,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",11,1093200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",12,1125600,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
in,India,INR,L11,"Pay Level 11 — Senior Time Scale: Under Secretary to GoI, SDM. Pay Band 15600-39100 / GP 6600.",13,1159200,2026-05-15T04:04:13.857Z,https://clri.org/Admin/RTI/7th%20Central%20Pay%20Commission.pdf
