country_code,country_name,currency,grade_code,grade_description,step,annual,verified_at,source_url
uk,United Kingdom,GBP,JUD-GRP8,Judicial Salary Group 8 — Salaried (Regional) Medical Members of the First-tier Tribunal Social Entitlement Chamber.,1,110826,2026-05-15T04:04:02.829Z,https://www.gov.uk/government/publications/judicial-salaries-and-fees-2025-to-2026
uk,United Kingdom,GBP,MIL-OF1,"NATO OF-1 — Officer rank 1 (Second Lieutenant / Sub-Lieutenant / Pilot Officer on entry, rising to Lieutenant / Lieutenant RN / Flying Officer). Rates include X-Factor of 14.5%.",1,34676,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF1,"NATO OF-1 — Officer rank 1 (Second Lieutenant / Sub-Lieutenant / Pilot Officer on entry, rising to Lieutenant / Lieutenant RN / Flying Officer). Rates include X-Factor of 14.5%.",2,41456,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF1,"NATO OF-1 — Officer rank 1 (Second Lieutenant / Sub-Lieutenant / Pilot Officer on entry, rising to Lieutenant / Lieutenant RN / Flying Officer). Rates include X-Factor of 14.5%.",3,42872,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF1,"NATO OF-1 — Officer rank 1 (Second Lieutenant / Sub-Lieutenant / Pilot Officer on entry, rising to Lieutenant / Lieutenant RN / Flying Officer). Rates include X-Factor of 14.5%.",4,44288,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF1,"NATO OF-1 — Officer rank 1 (Second Lieutenant / Sub-Lieutenant / Pilot Officer on entry, rising to Lieutenant / Lieutenant RN / Flying Officer). Rates include X-Factor of 14.5%.",5,45705,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,1,52815,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,2,52815,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,3,54445,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,4,56076,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,5,57706,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,6,59337,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,7,60968,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF2,NATO OF-2 — Captain (Army) / Lieutenant RN / Flight Lieutenant. Rates include X-Factor.,8,62598,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",1,66240,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",2,66240,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",3,68385,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",4,70531,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",5,72676,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",6,74821,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",7,76967,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",8,79112,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",9,80672,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",10,82263,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",11,83886,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",12,85542,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF3,"NATO OF-3 — Major (Army) / Lieutenant Commander / Squadron Leader. Rates include X-Factor. OF3-09 to OF3-13 are for RAF Engineer Officers only, by selection.",13,87230,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,1,92520,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,2,92520,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,3,94933,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,4,97332,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,5,99738,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,6,102143,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,7,104550,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF4,NATO OF-4 — Lieutenant Colonel / Commander / Wing Commander. Rates include X-Factor.,8,106955,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,1,111854,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,2,111854,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,3,113687,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,4,115519,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,5,117352,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,6,119184,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,7,121017,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF5,NATO OF-5 — Colonel / Captain RN / Group Captain. Rates include X-Factor (reduced rate at this seniority).,8,122849,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF6,NATO OF-6 — Brigadier / Commodore / Air Commodore. Rates include X-Factor (reduced rate).,1,133083,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF6,NATO OF-6 — Brigadier / Commodore / Air Commodore. Rates include X-Factor (reduced rate).,2,133083,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF6,NATO OF-6 — Brigadier / Commodore / Air Commodore. Rates include X-Factor (reduced rate).,3,134418,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF6,NATO OF-6 — Brigadier / Commodore / Air Commodore. Rates include X-Factor (reduced rate).,4,135753,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF6,NATO OF-6 — Brigadier / Commodore / Air Commodore. Rates include X-Factor (reduced rate).,5,137088,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OF6,NATO OF-6 — Brigadier / Commodore / Air Commodore. Rates include X-Factor (reduced rate).,6,138423,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,1,26334,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,2,27028,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,3,27028,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,4,29052,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,5,30179,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,6,31685,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,7,33274,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,8,34848,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,9,36516,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR2,NATO OR-2 — Private (Army) / Able Rating / Aircraftman (RAF). Entry rank on joining the Armed Forces after recruit training.,10,38212,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR3,NATO OR-3 — Lance Corporal (Army) / Leading Rating / — (RAF has no direct equivalent; dual OR2/OR3 bands apply).,1,34848,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR3,NATO OR-3 — Lance Corporal (Army) / Leading Rating / — (RAF has no direct equivalent; dual OR2/OR3 bands apply).,2,36516,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR3,NATO OR-3 — Lance Corporal (Army) / Leading Rating / — (RAF has no direct equivalent; dual OR2/OR3 bands apply).,3,38212,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR4,NATO OR-4 — Corporal / Leading Rate / Corporal (RAF). First SNCO position in most trades.,1,40684,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR4,NATO OR-4 — Corporal / Leading Rate / Corporal (RAF). First SNCO position in most trades.,2,40684,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR4,NATO OR-4 — Corporal / Leading Rate / Corporal (RAF). First SNCO position in most trades.,3,41735,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR4,NATO OR-4 — Corporal / Leading Rate / Corporal (RAF). First SNCO position in most trades.,4,42543,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR4,NATO OR-4 — Corporal / Leading Rate / Corporal (RAF). First SNCO position in most trades.,5,43110,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR4,NATO OR-4 — Corporal / Leading Rate / Corporal (RAF). First SNCO position in most trades.,6,43687,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR6,NATO OR-6 — Sergeant / Petty Officer / Sergeant (RAF). Senior NCO.,1,45876,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR6,NATO OR-6 — Sergeant / Petty Officer / Sergeant (RAF). Senior NCO.,2,45876,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR6,NATO OR-6 — Sergeant / Petty Officer / Sergeant (RAF). Senior NCO.,3,47015,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR6,NATO OR-6 — Sergeant / Petty Officer / Sergeant (RAF). Senior NCO.,4,48255,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR6,NATO OR-6 — Sergeant / Petty Officer / Sergeant (RAF). Senior NCO.,5,49617,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR6,NATO OR-6 — Sergeant / Petty Officer / Sergeant (RAF). Senior NCO.,6,50849,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,1,51871,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,2,51871,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,3,52742,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,4,53538,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,5,54305,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,6,55106,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,7,56532,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,8,56532,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,9,57666,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,10,58450,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,11,59229,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR7,NATO OR-7 — Staff Sergeant / Colour Sergeant / Chief Petty Officer / Flight Sergeant.,12,59986,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR8,NATO OR-8 — Warrant Officer Class 2 / Warrant Officer / Warrant Officer (RAF).,1,56532,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
uk,United Kingdom,GBP,MIL-OR8,NATO OR-8 — Warrant Officer Class 2 / Warrant Officer / Warrant Officer (RAF).,2,56532,2026-05-15T04:04:02.855Z,https://www.gov.uk/government/publications/armed-forces-pay-review-body-fifty-fourth-report-2025
